Customer_ID,Age,Gender,Region,Income_Range,Account_Tenure_Years,Transaction_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Status,Payment_Method,Credit_Limit,Current_Balance,Reward_Points_Earned,Reward_Points_Redeemed,Risk_Flag
CUST148026,20.0,Female,Arizona,Medium,3,TXN548026,2023-09-09,4111.0,Entertainment,Paid,UPI,12717.0,56517.0,1864,793,Low
CUST148027,51.0,Male,Oregon,High,11,TXN548027,2022-08-25,214.0,Utilities,Paid,Bank Transfer,13613.0,4916.0,2714,3198,Medium
CUST148028,42.0,Female,Illinois,Low,14,TXN548028,2022-10-10,1067.0,Utilities,Late,Debit Card,17083.0,76026.0,3020,1274,Low
CUST148029,58.0,Female,New York,Medium,3,TXN548029,2023-07-16,2650.0,Groceries,Paid,Bank Transfer,97990.0,40911.0,3803,852,Medium
CUST148030,48.0,Male,New York,Medium,9,TXN548030,2022-01-20,3343.0,Entertainment,Paid,UPI,19514.0,65658.0,2877,1695,Medium
CUST148031,56.0,Female,Oregon,Medium,1,TXN548031,2023-01-03,3670.0,Retail,Late,Debit Card,48891.0,63184.0,996,2798,Low
CUST148032,31.0,Female,Illinois,High,8,TXN548032,2023-05-07,3743.0,Entertainment,Paid,Credit Card,,4050.0,4160,1578,Medium
CUST148033,54.0,Male,Florida,High,1,TXN548033,2022-05-20,788.0,Entertainment,Paid,UPI,21287.0,74252.0,4992,171,Low
CUST148034,69.0,Male,Texas,Medium,9,TXN548034,2022-09-07,2208.0,Online Shopping,Paid,Debit Card,83703.0,46850.0,1661,3876,Medium
CUST148035,64.0,Male,Oregon,Medium,8,TXN548035,2023-09-15,2953.0,Entertainment,Paid,Bank Transfer,87548.0,60348.0,3835,1951,Low
CUST148036,37.0,Female,Illinois,Medium,1,TXN548036,2023-01-01,4784.0,Retail,Paid,Credit Card,46736.0,41616.0,1061,2845,Medium
CUST148037,49.0,Male,Texas,High,12,TXN548037,2022-12-07,1365.0,Health,Paid,Credit Card,35566.0,68204.0,3054,2613,Medium
CUST148038,50.0,Female,Florida,Medium,3,TXN548038,2022-11-26,2824.0,Online Shopping,Paid,UPI,80281.0,47517.0,1385,3280,Medium
CUST148039,69.0,Female,Arizona,Low,7,TXN548039,2022-12-07,4516.0,Travel,Paid,Debit Card,91397.0,8705.0,363,1772,Low
CUST148040,48.0,Male,Texas,Low,2,TXN548040,2022-07-07,2151.0,Utilities,Paid,Bank Transfer,18994.0,4834.0,2976,1162,Medium
CUST148041,24.0,Female,Georgia,Medium,4,TXN548041,2022-08-11,4909.0,Food,Late,Bank Transfer,57665.0,64379.0,4070,1087,Medium
CUST148042,22.0,Female,Ohio,Low,13,TXN548042,2022-06-19,2537.0,Utilities,Paid,Credit Card,67516.0,40983.0,4750,716,High
CUST148043,21.0,Male,California,Medium,10,TXN548043,2023-10-23,716.0,Utilities,Paid,Bank Transfer,23895.0,17590.0,4171,2861,Medium
CUST148044,28.0,Male,Arizona,Medium,9,TXN548044,2022-02-14,4679.0,Travel,Paid,Credit Card,35332.0,72386.0,2672,3101,Medium
CUST148045,36.0,Male,Ohio,Low,10,TXN548045,2023-06-09,3686.0,Retail,Paid,Debit Card,96352.0,45335.0,3695,2699,Low
CUST148046,55.0,Male,Florida,Low,2,TXN548046,2023-11-18,3300.0,Health,Late,Credit Card,71437.0,54547.0,3295,3865,Low
CUST148047,37.0,Female,Arizona,Low,7,TXN548047,2022-11-12,4045.0,Groceries,Paid,UPI,17333.0,59736.0,2257,671,Low
CUST148048,44.0,Female,Illinois,High,9,TXN548048,2022-07-18,1554.0,Utilities,Late,Debit Card,72173.0,31088.0,3162,2160,Medium
CUST148049,46.0,Female,Ohio,Medium,10,TXN548049,2022-05-26,4727.0,Retail,Paid,Bank Transfer,66822.0,23779.0,1427,3926,Medium
CUST148050,35.0,Male,Oregon,Low,11,TXN548050,2022-06-17,1724.0,Groceries,Late,Bank Transfer,34043.0,17353.0,3615,951,High
CUST148051,54.0,Male,Florida,Low,5,TXN548051,2022-10-09,4837.0,Health,Paid,Bank Transfer,76754.0,27335.0,3531,204,Medium
CUST148052,69.0,Female,Ohio,High,2,TXN548052,2022-01-21,1755.0,Entertainment,Paid,Bank Transfer,92322.0,40184.0,1458,296,Medium
CUST148053,64.0,Female,Ohio,Low,3,TXN548053,2022-04-29,901.0,Health,Late,Debit Card,97209.0,55479.0,2285,1923,High
CUST148054,42.0,Female,Oregon,High,8,TXN548054,2023-03-14,1862.0,Food,Paid,UPI,36828.0,17798.0,2456,1849,Low
CUST148055,37.0,Male,Florida,High,8,TXN548055,2023-05-13,3192.0,Groceries,Paid,Bank Transfer,91156.0,46072.0,389,394,Low
CUST148056,23.0,Male,California,High,13,TXN548056,2023-09-17,560.0,Groceries,Paid,UPI,69414.0,18796.0,2167,155,Low
CUST148057,53.0,Male,Oregon,Low,8,TXN548057,2022-01-20,3819.0,Utilities,Paid,UPI,53308.0,33792.0,3037,2344,Low
CUST148058,66.0,Male,Washington,High,1,TXN548058,2023-04-23,2082.0,Groceries,Paid,Credit Card,74975.0,7661.0,1382,107,Low
CUST148059,32.0,Other,Florida,Medium,3,TXN548059,2022-05-21,532.0,Online Shopping,Paid,Debit Card,59419.0,69331.0,2666,1568,Low
CUST148060,35.0,Male,California,High,4,TXN548060,2023-05-31,557.0,Groceries,Defaulted,Bank Transfer,78706.0,45112.0,501,528,Low
CUST148061,55.0,Female,Texas,Low,14,TXN548061,2023-02-23,4917.0,Groceries,Paid,Debit Card,24399.0,21913.0,419,685,Low
CUST148062,42.0,Female,Ohio,Medium,5,TXN548062,2022-09-01,3081.0,Retail,Paid,Bank Transfer,58659.0,44319.0,109,3098,Medium
CUST148063,37.0,Male,Arizona,Low,3,TXN548063,2022-03-09,4112.0,Health,Paid,Credit Card,10348.0,68147.0,2207,1248,Low
CUST148064,39.0,Male,Oregon,Low,14,TXN548064,2023-10-02,146.0,Health,Paid,Debit Card,50678.0,54166.0,39,2685,Low
CUST148065,68.0,Female,Arizona,Low,12,TXN548065,2022-01-27,1966.0,Utilities,Paid,Bank Transfer,72823.0,32085.0,4218,1633,Medium
CUST148066,29.0,Male,Oregon,Medium,9,TXN548066,2022-12-13,1376.0,Utilities,Paid,Debit Card,60529.0,50378.0,3792,3710,Low
CUST148067,58.0,Male,Ohio,Low,4,TXN548067,2023-05-23,759.0,Entertainment,Paid,Debit Card,22767.0,77829.0,689,1359,Low
CUST148068,57.0,Male,Georgia,High,13,TXN548068,2023-01-20,265.0,Utilities,Paid,UPI,48991.0,65739.0,4356,3010,Medium
CUST148069,64.0,Female,Illinois,Medium,9,TXN548069,2022-12-14,4360.0,Retail,Paid,Credit Card,93799.0,10147.0,1455,3813,Medium
CUST148070,50.0,Female,Florida,Medium,14,TXN548070,2022-09-19,278.0,Health,Paid,UPI,78704.0,10338.0,1855,1678,Medium
CUST148071,46.0,Male,New York,Medium,7,TXN548071,2023-08-23,4476.0,Retail,Paid,Bank Transfer,74198.0,49680.0,57,285,Medium
CUST148072,19.0,Female,Illinois,High,13,TXN548072,2023-04-02,4797.0,Travel,Late,Debit Card,63660.0,22104.0,105,3493,High
CUST148073,43.0,Female,Ohio,Medium,14,TXN548073,2022-11-07,4177.0,Online Shopping,Defaulted,Credit Card,30091.0,27653.0,2329,2526,Medium
CUST148074,49.0,Female,Texas,Low,4,TXN548074,2022-05-30,131.0,Utilities,Paid,Debit Card,7388.0,61076.0,1333,2996,Medium
CUST148075,20.0,Male,ILLINOIS,Medium,1,TXN548075,2022-12-09,2350.0,Utilities,Paid,Debit Card,85400.0,39450.0,4833,1202,Medium
CUST148076,47.0,Male,Illinois,Low,8,TXN548076,2023-10-14,1935.0,Online Shopping,Paid,Bank Transfer,45079.0,15687.0,858,795,Low
CUST148077,36.0,Female,Oregon,Low,14,TXN548077,2023-08-20,3549.0,Food,Paid,Credit Card,96341.0,20586.0,4001,2422,Medium
CUST148078,27.0,Female,California,High,10,TXN548078,2023-04-06,4326.0,Health,Defaulted,UPI,45367.0,17967.0,1265,3903,Medium
CUST148079,42.0,Female,New York,Medium,4,TXN548079,2023-02-28,915.0,Travel,Late,Bank Transfer,29297.0,74056.0,2426,2777,Low
CUST148080,63.0,Female,Texas,Medium,9,TXN548080,2023-05-25,2980.0,Food,Paid,Debit Card,98697.0,48369.0,3420,78,Medium
CUST148081,36.0,Other,Illinois,Medium,8,TXN548081,2022-02-07,4946.0,Groceries,Paid,Bank Transfer,34381.0,26826.0,3239,6,Low
CUST148082,60.0,Male,Washington,High,14,TXN548082,2022-09-07,1476.0,Utilities,Paid,UPI,18023.0,19829.0,166,3261,Medium
CUST148083,38.0,Female,Washington,Medium,10,TXN548083,2023-11-28,3928.0,Utilities,Paid,Credit Card,73838.0,59299.0,1952,2058,Low
CUST148084,23.0,Female,Oregon,Low,12,TXN548084,2022-03-23,3284.0,Food,Defaulted,Credit Card,42590.0,19090.0,4659,265,Low
CUST148085,68.0,Male,New York,Medium,9,TXN548085,2022-08-23,4635.0,Utilities,Late,Debit Card,65718.0,55411.0,1220,1055,Low
CUST148086,31.0,Male,Washington,High,3,TXN548086,2022-07-02,1388.0,Groceries,Late,UPI,97064.0,61975.0,4373,2044,High
CUST148087,25.0,Female,Washington,Medium,2,TXN548087,2023-03-26,3616.0,Health,Paid,Credit Card,80197.0,38554.0,3227,3614,Low
CUST148088,19.0,Female,Washington,Low,2,TXN548088,2022-02-23,3642.0,Online Shopping,Paid,Credit Card,22504.0,38163.0,630,61,Medium
CUST148089,35.0,Male,California,High,9,TXN548089,2022-09-19,4359.0,Health,Paid,Bank Transfer,11723.0,25108.0,3345,3805,Low
CUST148090,39.0,Female,California,Medium,13,TXN548090,2023-09-13,2083.0,Food,Paid,Debit Card,61615.0,3783.0,3605,2755,Low
CUST148091,47.0,Female,Illinois,Medium,11,TXN548091,2023-01-10,2291.0,Travel,Paid,Debit Card,85581.0,5537.0,3281,3562,Medium
CUST148092,53.0,Male,Oregon,Medium,13,TXN548092,2022-09-14,2679.0,Food,Late,Bank Transfer,71008.0,61571.0,837,926,Low
CUST148093,45.0,Female,New York,Low,8,TXN548093,2022-02-08,4443.0,Utilities,Paid,UPI,94662.0,42791.0,3865,1273,Low
CUST148094,52.0,Female,Illinois,High,2,TXN548094,2022-05-06,3681.0,Utilities,Late,UPI,83185.0,1351.0,4304,1736,Medium
CUST148095,19.0,Female,Ohio,Medium,13,TXN548095,2022-02-09,2276.0,Health,Paid,UPI,83802.0,50291.0,4945,2022,High
CUST148096,53.0,Male,Illinois,Medium,8,TXN548096,2023-05-09,4912.0,Health,Paid,Credit Card,60220.0,39691.0,1033,2957,Low
CUST148097,35.0,Female,Georgia,Medium,10,TXN548097,2022-09-03,4974.0,Food,Paid,Credit Card,64129.0,75928.0,4818,1688,Low
CUST148098,60.0,Male,California,Low,12,TXN548098,2023-11-17,1174.0,Health,Paid,Credit Card,53414.0,20478.0,2363,3349,Low
CUST148099,26.0,Male,California,Medium,9,TXN548099,2023-03-28,2683.0,Online Shopping,Paid,Bank Transfer,57674.0,47199.0,1398,412,Medium
CUST148100,45.0,Male,Georgia,Medium,14,TXN548100,2023-08-03,732.0,Groceries,Paid,UPI,67175.0,60197.0,3634,3843,High
CUST148101,25.0,Male,Illinois,Medium,3,TXN548101,2023-07-29,2874.0,Online Shopping,Paid,Credit Card,12927.0,72507.0,3621,1732,Low
CUST148102,25.0,Male,Texas,Low,9,TXN548102,2023-10-24,430.0,Health,Paid,Bank Transfer,91839.0,39472.0,4516,201,Medium
CUST148103,22.0,Male,Texas,Medium,12,TXN548103,2022-11-23,2045.0,Online Shopping,Paid,Bank Transfer,11199.0,22796.0,2541,1260,Low
CUST148104,30.0,Male,Texas,Low,14,TXN548104,2022-05-20,4400.0,Utilities,Late,Debit Card,91893.0,3606.0,1852,1050,Low
CUST148105,24.0,Female,Arizona,Low,2,TXN548105,2022-08-05,484.0,Groceries,Paid,UPI,68687.0,56254.0,2895,2159,High
CUST148106,38.0,Female,Georgia,Low,5,TXN548106,2022-03-03,568.0,Utilities,Late,UPI,,49541.0,962,3332,Medium
CUST148107,46.0,Female,Georgia,High,6,TXN548107,2023-10-23,4872.0,Online Shopping,Paid,Bank Transfer,93960.0,72249.0,2462,1006,Medium
CUST148108,54.0,Male,Florida,High,9,TXN548108,2022-12-10,3468.0,Online Shopping,Paid,Bank Transfer,69106.0,76906.0,1600,2483,High
CUST148109,62.0,Male,Ohio,Medium,10,TXN548109,2022-07-06,2868.0,Travel,Paid,Bank Transfer,32971.0,9849.0,4203,1261,High
CUST148110,69.0,Male,New York,Medium,3,TXN548110,2023-06-10,3998.0,Online Shopping,Paid,Credit Card,19488.0,57197.0,4402,134,Medium
CUST148111,65.0,Male,Oregon,High,7,TXN548111,2022-03-06,2618.0,Health,Paid,Bank Transfer,19986.0,31264.0,2363,440,High
CUST148112,31.0,Female,Texas,Medium,6,TXN548112,2023-07-09,763.0,Utilities,Late,Debit Card,80041.0,22969.0,639,3661,Low
CUST148113,54.0,Male,Georgia,Low,10,TXN548113,2023-03-10,505.0,Groceries,Paid,Credit Card,59826.0,48631.0,2987,993,Medium
CUST148114,68.0,Female,California,High,12,TXN548114,2023-09-25,832.0,Online Shopping,Paid,Bank Transfer,45578.0,3643.0,3000,2072,Low
CUST148115,21.0,Female,Oregon,High,13,TXN548115,2022-10-16,3460.0,Travel,Paid,Credit Card,44406.0,32232.0,4040,598,Low
CUST148116,39.0,Female,Georgia,Medium,1,TXN548116,2023-06-15,180.0,Groceries,Paid,UPI,14397.0,31577.0,127,2292,High
CUST148117,28.0,Other,Ohio,Medium,11,TXN548117,2022-07-17,4580.0,Food,Paid,Credit Card,12183.0,33250.0,4377,2154,Low
CUST148118,51.0,Female,California,Medium,3,TXN548118,2022-02-07,1682.0,Utilities,Paid,Bank Transfer,68325.0,11459.0,2698,2007,Medium
CUST148119,62.0,Female,Texas,Medium,12,TXN548119,2022-08-04,1662.0,Entertainment,Paid,Credit Card,58385.0,46315.0,3049,637,Low
CUST148120,33.0,Male,Texas,Medium,5,TXN548120,2023-07-24,981.0,Entertainment,Paid,Debit Card,64318.0,44777.0,3821,1501,Low
CUST148121,26.0,Male,Texas,Medium,8,TXN548121,2022-04-22,4135.0,Online Shopping,Defaulted,Bank Transfer,,68642.0,2518,3908,Medium
CUST148122,33.0,Female,Ohio,High,8,TXN548122,2023-11-25,3792.0,Travel,Paid,Bank Transfer,93379.0,32653.0,3656,2804,Medium
CUST148123,56.0,Male,California,Low,7,TXN548123,2022-06-14,2176.0,Health,Paid,Bank Transfer,81627.0,63394.0,4447,3008,Medium
CUST148124,33.0,Male,Arizona,Low,5,TXN548124,2022-07-28,4386.0,Entertainment,Paid,Bank Transfer,95576.0,38527.0,1169,6,Low
CUST148125,48.0,Female,New York,Low,11,TXN548125,2022-05-04,2895.0,Entertainment,Late,Debit Card,91070.0,71599.0,4264,1139,Low
CUST148126,48.0,Male,Florida,Medium,13,TXN548126,2022-01-10,4123.0,Food,Paid,Credit Card,80593.0,50218.0,4882,3924,Low
CUST148127,30.0,Female,Texas,Medium,4,TXN548127,2022-12-28,1245.0,Utilities,Paid,Debit Card,77220.0,40435.0,4537,3938,Medium
CUST148128,22.0,Female,Texas,High,12,TXN548128,2022-06-25,2305.0,Retail,Paid,Debit Card,79983.0,47139.0,308,3311,High
CUST148129,64.0,Female,Oregon,High,8,TXN548129,2022-01-20,4518.0,Travel,Paid,Bank Transfer,49076.0,14567.0,1521,1152,Medium
CUST148130,56.0,Female,Washington,Low,1,TXN548130,2022-01-10,2650.0,Online Shopping,Paid,Credit Card,98985.0,65651.0,194,1875,Low
CUST148131,35.0,Male,Washington,Low,3,TXN548131,2023-11-18,2166.0,Entertainment,Paid,Bank Transfer,34012.0,42900.0,3819,2225,Low
CUST148132,37.0,Female,New York,Medium,9,TXN548132,2022-09-10,1288.0,Food,Paid,Debit Card,68234.0,57962.0,2533,1433,Low
CUST148133,19.0,Male,CALIFORNIA,High,7,TXN548133,2022-04-23,1668.0,Groceries,Paid,Debit Card,38474.0,79112.0,132,415,Low
CUST148134,57.0,Female,Georgia,High,12,TXN548134,2022-09-28,2807.0,Online Shopping,Paid,Debit Card,63507.0,76555.0,1810,1565,Medium
CUST148135,47.0,Female,Washington,High,4,TXN548135,2023-03-22,491.0,Groceries,Paid,Debit Card,80194.0,56800.0,4946,3429,High
CUST148136,27.0,Male,California,Medium,14,TXN548136,2022-11-03,266.0,Food,Paid,Credit Card,74213.0,68353.0,2502,2926,Medium
CUST148137,59.0,Female,New York,High,2,TXN548137,2022-09-08,4137.0,Retail,Paid,Debit Card,93783.0,54153.0,4675,2147,Low
CUST148138,28.0,Female,California,High,1,TXN548138,2022-10-10,3625.0,Groceries,Defaulted,Debit Card,74708.0,76379.0,3541,1272,Medium
CUST148139,46.0,Female,Illinois,Low,4,TXN548139,2022-11-24,718.0,Utilities,Paid,Credit Card,12250.0,50960.0,4075,816,Low
CUST148140,57.0,Male,New York,Medium,11,TXN548140,2022-08-28,3593.0,Utilities,Paid,UPI,59961.0,1664.0,1924,1361,Low
CUST148141,33.0,Female,Washington,High,6,TXN548141,2022-09-06,3671.0,Retail,Paid,Debit Card,14749.0,23064.0,2417,2940,Low
CUST148142,65.0,Female,Illinois,Medium,1,TXN548142,2022-09-28,978.0,Food,Paid,Debit Card,56135.0,24083.0,1745,824,High
CUST148143,45.0,Male,Florida,Medium,8,TXN548143,2023-11-07,2955.0,Food,Defaulted,Bank Transfer,12110.0,24688.0,2405,3900,Medium
CUST148144,34.0,Female,Texas,Medium,2,TXN548144,2023-07-29,2615.0,Food,Paid,Debit Card,37401.0,34188.0,887,3174,Low
CUST148145,55.0,Male,Ohio,Low,2,TXN548145,2023-08-22,2750.0,Entertainment,Paid,UPI,36930.0,24219.0,27,108,Medium
CUST148146,67.0,Female,Georgia,Medium,4,TXN548146,2022-04-07,3426.0,Food,Paid,UPI,29123.0,13484.0,4549,2760,Low
CUST148147,66.0,Male,Illinois,High,8,TXN548147,2022-03-19,627.0,Retail,Paid,Bank Transfer,51135.0,21577.0,1301,2737,High
CUST148148,61.0,Male,Ohio,Medium,3,TXN548148,2023-06-10,3300.0,Utilities,Paid,Debit Card,77210.0,33860.0,4790,2370,Low
CUST148149,32.0,Male,New York,Medium,3,TXN548149,2022-01-15,1191.0,Health,Paid,Credit Card,88685.0,1470.0,4641,818,Low
CUST148150,48.0,Male,Florida,Medium,13,TXN548150,2022-12-21,4467.0,Food,Late,Debit Card,46828.0,11741.0,4509,2585,Medium
CUST148151,24.0,Female,Oregon,Low,13,TXN548151,2022-01-01,3128.0,Entertainment,Paid,UPI,52212.0,47208.0,2636,1724,Medium
CUST148152,63.0,Female,Oregon,Medium,14,TXN548152,2023-07-13,2456.0,Online Shopping,Paid,Credit Card,44911.0,4751.0,2666,3659,Low
CUST148153,47.0,Female,Texas,Medium,10,TXN548153,2022-05-07,4893.0,Retail,Paid,Credit Card,78681.0,29400.0,681,3103,Medium
CUST148154,53.0,Male,Ohio,Medium,14,TXN548154,2022-12-22,3280.0,Travel,Late,Credit Card,56105.0,73919.0,3573,3816,High
CUST148155,66.0,Male,Florida,Low,13,TXN548155,2022-05-15,3334.0,Travel,Paid,UPI,68652.0,63565.0,2719,1998,Low
CUST148156,43.0,Female,Georgia,Low,14,TXN548156,2022-05-12,783.0,Utilities,Defaulted,Debit Card,49738.0,,4252,333,High
CUST148157,28.0,Male,Florida,Medium,6,TXN548157,2022-02-11,4102.0,Online Shopping,Paid,Bank Transfer,41264.0,36759.0,2255,2354,Low
CUST148158,23.0,Female,Ohio,Medium,2,TXN548158,2022-06-06,2907.0,Entertainment,Paid,Bank Transfer,30191.0,36325.0,3492,3126,Low
CUST148159,59.0,Female,New York,Medium,7,TXN548159,2022-04-26,3511.0,Utilities,Paid,Credit Card,45791.0,54548.0,3833,2300,Low
CUST148160,46.0,Female,Florida,High,1,TXN548160,2023-03-30,752.0,Travel,Paid,Credit Card,22249.0,57994.0,4318,2125,Low
CUST148161,,Female,Washington,Medium,9,TXN548161,2023-11-03,1851.0,Utilities,Paid,Debit Card,53561.0,40222.0,1901,83,Low
CUST148162,32.0,Female,Texas,Medium,5,TXN548162,2022-05-08,716.0,Groceries,Paid,Credit Card,75441.0,64380.0,502,1015,Medium
CUST148163,46.0,Male,Georgia,Medium,8,TXN548163,2023-09-07,2681.0,Retail,Paid,Credit Card,70546.0,7799.0,401,224,Medium
CUST148164,23.0,Male,Illinois,High,10,TXN548164,2022-06-29,1160.0,Entertainment,Paid,Bank Transfer,92123.0,40408.0,2391,2681,High
CUST148165,65.0,Female,Arizona,High,9,TXN548165,2023-01-10,3336.0,Health,Paid,Debit Card,18210.0,22930.0,712,3114,Medium
CUST148166,29.0,Female,Ohio,Medium,10,TXN548166,2023-05-05,426.0,Online Shopping,Paid,Credit Card,69292.0,48362.0,2781,1767,Low
CUST148167,68.0,Male,Illinois,Medium,1,TXN548167,2023-02-07,3519.0,Travel,Paid,Debit Card,69375.0,59611.0,604,3915,Low
CUST148168,33.0,Female,Ohio,Low,11,TXN548168,2023-07-21,4514.0,Travel,Paid,UPI,48975.0,17870.0,4373,1725,Medium
CUST148169,63.0,Male,Florida,High,7,TXN548169,2022-03-29,4651.0,Retail,Late,UPI,8868.0,12777.0,954,3193,Medium
CUST148170,55.0,Female,Texas,Medium,3,TXN548170,2022-09-29,2209.0,Entertainment,Paid,Bank Transfer,93192.0,41433.0,2712,124,Low
CUST148171,26.0,Female,Oregon,Medium,12,TXN548171,2022-11-27,215.0,Utilities,Paid,UPI,75159.0,66826.0,3874,2730,Medium
CUST148172,39.0,Male,Georgia,Medium,8,TXN548172,2022-03-02,3191.0,Entertainment,Paid,Bank Transfer,48883.0,60428.0,4904,3111,Low
CUST148173,50.0,Female,Georgia,Medium,4,TXN548173,2022-05-11,3580.0,Utilities,Paid,Debit Card,40794.0,26064.0,1196,413,Low
CUST148174,43.0,Male,Oregon,Low,5,TXN548174,2022-07-12,4957.0,Health,Paid,UPI,82724.0,65557.0,4261,3868,Low
CUST148175,57.0,Male,Washington,Medium,10,TXN548175,2023-10-10,958.0,Online Shopping,Paid,Credit Card,59285.0,54437.0,1951,2762,Low
CUST148176,24.0,Male,Arizona,Low,9,TXN548176,2022-08-16,1797.0,Retail,Paid,UPI,31156.0,56395.0,3523,54,High
CUST148177,63.0,Female,Florida,Medium,2,TXN548177,2022-06-18,2086.0,Online Shopping,Paid,Bank Transfer,87516.0,74375.0,4763,322,Medium
CUST148178,49.0,Female,Ohio,Medium,6,TXN548178,2023-06-20,1990.0,Travel,Paid,Debit Card,7924.0,13780.0,1142,2500,Medium
CUST148179,57.0,Female,Illinois,Low,13,TXN548179,2023-11-18,2854.0,Retail,Paid,Credit Card,32620.0,52402.0,2953,2362,Low
CUST148180,60.0,Female,Oregon,Low,4,TXN548180,2023-07-16,1109.0,Retail,Paid,UPI,70076.0,52370.0,2617,177,Medium
CUST148181,41.0,Male,Illinois,Medium,5,TXN548181,2023-05-17,1657.0,Utilities,Paid,Debit Card,54325.0,54579.0,377,2824,Low
CUST148182,58.0,Female,Illinois,High,13,TXN548182,2022-10-01,1130.0,Food,Paid,Debit Card,26112.0,42424.0,4383,41,Low
CUST148183,68.0,Male,Washington,High,14,TXN548183,2022-01-17,459.0,Food,Late,Credit Card,85130.0,5343.0,358,2063,Low
CUST148184,56.0,Male,Washington,Medium,2,TXN548184,2022-02-21,478.0,Entertainment,Paid,UPI,93021.0,49574.0,1189,180,Low
CUST148185,55.0,Female,New York,Medium,11,TXN548185,2023-08-08,3604.0,Utilities,Paid,Credit Card,38176.0,4426.0,2121,3545,Low
CUST148186,67.0,Male,Illinois,Medium,12,TXN548186,2023-09-08,4528.0,Online Shopping,Defaulted,Bank Transfer,59349.0,45518.0,4502,248,Low
CUST148187,54.0,Female,Georgia,Low,2,TXN548187,2022-02-27,1199.0,Food,Paid,UPI,36964.0,36475.0,4980,2324,Medium
CUST148188,36.0,Male,Florida,Low,2,TXN548188,2023-06-16,861.0,Food,Paid,Debit Card,16554.0,2706.0,3977,2498,Low
CUST148189,60.0,Male,Illinois,Medium,1,TXN548189,2023-03-29,998.0,Groceries,Paid,Credit Card,53692.0,10268.0,4213,2357,Medium
CUST148190,22.0,Female,Washington,Medium,13,TXN548190,2022-08-04,708.0,Entertainment,Defaulted,UPI,85465.0,37773.0,2255,2510,Low
CUST148191,47.0,Male,Georgia,Medium,10,TXN548191,2023-03-17,4064.0,Groceries,Late,Credit Card,21076.0,74799.0,1070,1709,Low
CUST148192,42.0,Female,Texas,Medium,5,TXN548192,2023-06-29,4088.0,Entertainment,Paid,UPI,48135.0,71295.0,4394,2776,Low
CUST148193,47.0,Male,Washington,Low,6,TXN548193,2023-08-27,1716.0,Groceries,Paid,Credit Card,88610.0,55482.0,4673,1988,Low
CUST148194,42.0,Female,Washington,Low,4,TXN548194,2023-08-19,2953.0,Online Shopping,Paid,Bank Transfer,21760.0,21515.0,1813,1912,Low
CUST148195,26.0,Male,Illinois,Medium,14,TXN548195,2022-10-18,2576.0,Retail,Paid,Bank Transfer,48625.0,78853.0,19,2139,Low
CUST148196,44.0,Male,New York,Medium,1,TXN548196,2023-03-13,2583.0,Health,Late,Bank Transfer,9975.0,60683.0,2013,3919,High
CUST148197,41.0,Male,Illinois,High,9,TXN548197,2023-07-02,4826.0,Online Shopping,Paid,UPI,15288.0,2235.0,903,3639,Low
CUST148198,57.0,Male,California,Low,6,TXN548198,2022-01-25,3070.0,Health,Paid,UPI,14622.0,29271.0,2635,1028,Low
CUST148199,60.0,Female,Arizona,Medium,5,TXN548199,2022-05-05,2793.0,Retail,Paid,Debit Card,57746.0,14539.0,3734,2402,Medium
CUST148200,55.0,Female,New York,Medium,3,TXN548200,2022-08-14,1269.0,Utilities,Paid,Bank Transfer,77419.0,72530.0,3183,1553,High
CUST148201,32.0,Male,Arizona,High,3,TXN548201,2023-11-16,3892.0,Food,Paid,Debit Card,58589.0,52960.0,1129,689,Low
CUST148202,55.0,Male,California,Medium,12,TXN548202,2022-09-01,4126.0,Travel,Paid,Bank Transfer,31240.0,26982.0,2329,1715,Low
CUST148203,43.0,Male,California,Low,4,TXN548203,2022-10-12,733.0,Travel,Paid,Credit Card,60489.0,47602.0,639,3043,Low
CUST148204,47.0,Male,Washington,Low,9,TXN548204,2023-08-15,449.0,Online Shopping,Paid,UPI,34837.0,72254.0,4597,3543,Low
CUST148205,28.0,Male,Florida,Low,7,TXN548205,2022-12-03,4185.0,Travel,Late,Debit Card,13227.0,72371.0,4346,2060,Low
CUST148206,46.0,Male,Arizona,Medium,1,TXN548206,2023-02-02,3924.0,Online Shopping,Paid,Credit Card,64650.0,54212.0,4898,1637,Low
CUST148207,32.0,Female,Georgia,Low,12,TXN548207,2023-06-14,1661.0,Retail,Paid,UPI,57771.0,14881.0,4370,3204,Medium
CUST148208,61.0,Female,California,Medium,8,TXN548208,2023-02-16,2803.0,Online Shopping,Paid,Bank Transfer,93883.0,37712.0,3053,3417,Low
CUST148209,26.0,Female,Georgia,Low,12,TXN548209,2022-11-15,3225.0,Travel,Paid,Debit Card,72562.0,13218.0,4210,2542,Low
CUST148210,59.0,Female,Arizona,Medium,6,TXN548210,2023-09-26,3571.0,Entertainment,Paid,Debit Card,48791.0,1352.0,3135,1589,Medium
CUST148211,46.0,Male,Arizona,High,8,TXN548211,2022-07-29,4089.0,Groceries,Paid,Bank Transfer,27628.0,47575.0,3088,2753,Low
CUST148212,32.0,Male,Florida,Medium,11,TXN548212,2022-08-24,1858.0,Retail,Paid,Bank Transfer,73166.0,72461.0,4629,1613,Low
